timestamp,txn_id,payee_vpa,amount,day_of_week,hour_of_day,shopping_category,instrument_type,era,label,call_overlap_flag,call_minutes,screen_share_flag,otp_share_flag,session_language_mismatch_flag,fresh_device_flag,days_since_reinstall,payee_account_age_days,payee_name_match_score,user_prior_txn_count_90d,user_mean_amt_90d,user_p95_amt_90d,user_max_amt_90d,user_tenure_days,time_since_last_txn_hours,user_txn_count_last_1h,user_txn_count_last_24h,payee_velocity_24h,payee_novelty_days,user_payee_txn_count_90d,user_id,payee_id
2026-09-15 22:21:43.571748,TXNREGIME_B_CROSS_PROCESS0000894,goswamihemangini@okhdfc,1099.66,1,22,recharge,upi_p2p,fit,0,0,0.0,0,0,0,0,,85.2,0.792,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,246,119
2026-09-15 22:56:11.155963,TXNREGIME_B_CROSS_PROCESS0001227,manbir96@oksbi,1979.89,1,22,travel,upi_p2m,fit,0,0,0.0,0,0,0,0,,241.0,0.987,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,151,44
2026-09-15 23:10:37.132585,TXNREGIME_B_CROSS_PROCESS0000694,tripathinachiket@okicici,2972.19,1,23,e_commerce,upi_p2m,fit,0,0,0.0,0,0,0,0,,129.3,0.765,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,255,149
2026-09-15 23:29:20.976313,TXNREGIME_B_CROSS_PROCESS0001137,chandagirindra@okhdfc,839.44,1,23,food_delivery,upi_p2m,fit,0,0,0.0,0,0,0,0,,189.6,0.787,1.0,1979.89,1979.89,1979.89,0.0,0.552727875,1.0,1.0,0.0,0.0,0.0,151,116
2026-09-16 00:06:49.962075,TXNREGIME_B_CROSS_PROCESS0000166,chanchal93@okhdfc,569.61,2,0,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,561.1,0.99,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,115,16
2026-09-16 00:20:47.016320,TXNREGIME_B_CROSS_PROCESS0001095,bobalvamakshi@ybl,1963.75,2,0,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,275.6,0.989,1.0,1650.13,1650.13,1650.13,0.0,9.908942977777778,0.0,1.0,0.0,0.0,0.0,267,22
2026-09-16 01:40:18.506861,TXNREGIME_B_CROSS_PROCESS0000562,aachal41@okicici,258.73,2,1,recharge,upi_p2p,fit,1,0,0.0,0,0,0,0,,211.1,0.942,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,2,70
2026-09-16 01:51:44.432936,TXNREGIME_B_CROSS_PROCESS0001448,narasimhanarunima@okhdfc,255.7,2,1,recharge,upi_p2m,fit,1,0,0.0,0,0,0,0,,6.2,0.462,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,77,164
2026-09-16 03:03:56.330731,TXNREGIME_B_CROSS_PROCESS0001030,aayush79@okicici,318.83,2,3,groceries,upi_p2p,fit,0,0,0.0,0,0,0,0,,247.5,0.889,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,57,113
2026-09-16 03:36:04.242817,TXNREGIME_B_CROSS_PROCESS0000010,pranit53@okicici,2490.38,2,3,groceries,upi_p2m,fit,0,0,0.0,0,0,0,0,,218.0,0.912,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,33,38
2026-09-16 04:29:54.333478,TXNREGIME_B_CROSS_PROCESS0000488,shenoybishakha@okhdfc,653.69,2,4,utility_bill,upi_p2m,fit,0,0,0.0,0,0,0,0,,282.9,0.862,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,84,51
2026-09-16 05:24:07.500105,TXNREGIME_B_CROSS_PROCESS0000791,nimratdayal@oksbi,3018.69,2,5,travel,upi_p2p,fit,0,0,0.0,0,0,0,0,,149.4,0.765,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,314,104
2026-09-16 07:28:14.450084,TXNREGIME_B_CROSS_PROCESS0000012,wbedi@oksbi,1482.35,2,7,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,65.7,0.848,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,247,40
2026-09-16 11:10:24.831825,TXNREGIME_B_CROSS_PROCESS0000576,llanka@okhdfc,223.49,2,11,e_commerce,upi_p2p,fit,0,0,0.0,0,0,0,0,,13.1,0.083,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,85,169
2026-09-16 11:44:08.504697,TXNREGIME_B_CROSS_PROCESS0000669,chamelikrishnan@ybl,2114.69,2,11,food_delivery,upi_p2m,fit,0,0,0.0,0,0,0,0,,83.9,0.856,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,263,67
2026-09-16 12:34:26.416605,TXNREGIME_B_CROSS_PROCESS0000887,fmodi@okhdfc,3620.25,2,12,person_to_person,upi_p2p,fit,0,1,0.2,0,0,0,0,,190.7,0.97,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,163,91
2026-09-16 12:57:29.904006,TXNREGIME_B_CROSS_PROCESS0000512,zayyan87@paytm,734.91,2,12,person_to_person,upi_p2m,fit,0,0,0.0,0,0,0,0,,441.5,0.755,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,94,135
2026-09-16 13:04:47.216278,TXNREGIME_B_CROSS_PROCESS0000552,vshukla@okhdfc,1308.35,2,13,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,282.7,0.847,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,298,136
2026-09-16 13:46:20.324072,TXNREGIME_B_CROSS_PROCESS0000147,gaurikavala@okicici,1317.84,2,13,travel,upi_p2m,fit,0,0,0.0,0,0,0,0,,96.8,0.729,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,301,127
2026-09-16 14:42:54.135507,TXNREGIME_B_CROSS_PROCESS0000172,qaurora@paytm,431.62,2,14,utility_bill,upi_p2m,fit,0,0,0.0,0,0,0,0,,294.3,0.806,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,234,57
2026-09-16 15:54:36.163301,TXNREGIME_B_CROSS_PROCESS0000355,omkaar75@ybl,733.51,2,15,recharge,upi_p2p,fit,0,0,0.0,0,0,0,0,,53.2,0.779,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,102,55
2026-09-16 16:03:39.485984,TXNREGIME_B_CROSS_PROCESS0001102,sai75@okhdfc,1016.59,2,16,utility_bill,upi_p2m,fit,0,0,0.0,0,0,0,0,,184.6,0.904,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,39,42
2026-09-16 16:18:12.175456,TXNREGIME_B_CROSS_PROCESS0000868,simonsankaran@paytm,157.17,2,16,groceries,upi_p2p,fit,0,0,0.0,0,0,0,0,,82.3,0.622,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,106,94
2026-09-16 16:35:25.794764,TXNREGIME_B_CROSS_PROCESS0001480,jananibail@okicici,580.48,2,16,utility_bill,upi_p2m,fit,0,0,0.0,0,0,0,0,,405.0,0.919,1.0,1099.66,1099.66,1099.66,0.0,18.228395282222223,0.0,1.0,0.0,0.0,0.0,246,48
2026-09-16 16:36:15.549976,TXNREGIME_B_CROSS_PROCESS0000068,bobalvamakshi@ybl,207.46,2,16,travel,upi_p2p,fit,0,0,0.0,0,0,0,0,,522.9,0.674,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,193,22
2026-09-16 16:49:48.164946,TXNREGIME_B_CROSS_PROCESS0000530,orinderkaur@ybl,518.62,2,16,groceries,upi_p2m,fit,0,0,0.0,0,0,0,0,,32.2,0.84,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,289,105
2026-09-16 16:51:56.264724,TXNREGIME_B_CROSS_PROCESS0000687,yuvrajbrar@okhdfc,363.75,2,16,other,upi_autopay,fit,0,0,0.0,0,0,0,0,,144.2,0.636,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,79,134
2026-09-16 17:07:09.863700,TXNREGIME_B_CROSS_PROCESS0000056,abarman@okicici,778.67,2,17,person_to_person,upi_p2m,fit,0,0,0.0,0,0,0,0,,66.3,0.947,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,177,46
2026-09-16 19:05:14.876403,TXNREGIME_B_CROSS_PROCESS0000482,qaurora@paytm,845.24,2,19,e_commerce,upi_p2m,fit,0,0,0.0,0,0,0,0,,219.0,0.854,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,104,57
2026-09-16 19:36:17.222173,TXNREGIME_B_CROSS_PROCESS0001266,nimratdayal@oksbi,1673.26,2,19,e_commerce,upi_autopay,fit,0,0,0.0,0,0,0,0,,94.0,0.925,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,83,104
2026-09-16 19:38:02.854580,TXNREGIME_B_CROSS_PROCESS0001022,qaurora@paytm,355.42,2,19,e_commerce,upi_p2p,fit,0,0,0.6,0,0,1,0,,73.4,0.939,1.0,431.62,431.62,431.62,0.0,4.919088631388889,0.0,1.0,2.0,0.0,1.0,234,57
2026-09-16 19:44:03.575946,TXNREGIME_B_CROSS_PROCESS0000599,qtalwar@oksbi,3679.03,2,19,utility_bill,upi_p2m,fit,0,0,0.0,0,0,0,0,,129.5,0.805,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,103,137
2026-09-16 21:13:45.270046,TXNREGIME_B_CROSS_PROCESS0000199,nsaha@paytm,3695.0,2,21,travel,upi_p2p,fit,0,0,0.0,0,0,0,0,,132.4,0.479,1.0,258.73,258.73,258.73,0.0,19.55743421805556,0.0,1.0,0.0,0.0,0.0,2,24
2026-09-16 21:41:26.446491,TXNREGIME_B_CROSS_PROCESS0000187,vrittimallick@okhdfc,222.99,2,21,groceries,upi_p2p,fit,0,0,0.1,0,0,0,1,4.469192615210614,651.9,0.92,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,325,115
2026-09-16 21:58:34.109340,TXNREGIME_B_CROSS_PROCESS0000543,upkaarmahajan@oksbi,1686.68,2,21,groceries,upi_p2m,fit,0,0,0.0,1,0,0,0,,629.0,0.806,1.0,1673.26,1673.26,1673.26,0.0,2.371357546388889,0.0,1.0,0.0,0.0,0.0,83,86
2026-09-16 22:04:54.819170,TXNREGIME_B_CROSS_PROCESS0001125,mannandevansh@oksbi,398.64,2,22,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,318.9,0.932,1.0,223.49,223.49,223.49,0.0,10.908329818055556,0.0,1.0,0.0,0.0,0.0,85,7
2026-09-16 22:28:17.072890,TXNREGIME_B_CROSS_PROCESS0000156,mannandevansh@oksbi,2427.85,2,22,utility_bill,upi_p2m,fit,0,0,0.0,0,0,0,0,,212.0,0.683,1.0,845.24,845.24,845.24,0.0,3.3839434686111107,0.0,1.0,1.0,0.0,0.0,104,7
2026-09-16 22:35:24.665713,TXNREGIME_B_CROSS_PROCESS0000079,rushildhingra@okicici,6179.34,2,22,recharge,upi_p2m,fit,0,0,0.0,0,0,0,0,,70.6,0.972,1.0,734.91,734.91,734.91,0.0,9.631878251944444,0.0,1.0,0.0,0.0,0.0,94,89
2026-09-16 22:44:40.163888,TXNREGIME_B_CROSS_PROCESS0000332,mannandevansh@oksbi,523.06,2,22,person_to_person,upi_p2m,fit,0,0,0.0,0,0,0,0,,786.7,0.835,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,2.0,0.0,0.0,28,7
2026-09-16 23:02:09.938863,TXNREGIME_B_CROSS_PROCESS0000899,abarman@okicici,62.0,2,23,recharge,upi_p2p,fit,0,0,0.0,0,0,0,0,,95.0,0.803,1.0,778.67,778.67,778.67,0.0,5.916687545277778,0.0,1.0,1.0,0.0,1.0,177,46
2026-09-17 00:28:23.015150,TXNREGIME_B_CROSS_PROCESS0001357,nkothari@okhdfc,1034.78,3,0,person_to_person,upi_p2p,fit,0,0,0.0,0,0,0,0,,224.6,0.913,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,334,117
2026-09-17 04:27:15.404996,TXNREGIME_B_CROSS_PROCESS0001364,pmukherjee@okhdfc,352.29,3,4,person_to_person,upi_p2p,fit,0,0,0.0,0,0,0,0,,265.6,0.963,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,270,28
2026-09-17 05:02:39.743224,TXNREGIME_B_CROSS_PROCESS0000267,borderidhi@okhdfc,530.9,3,5,person_to_person,upi_p2m,fit,0,0,0.0,0,0,0,0,,271.2,0.599,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,111,62
2026-09-17 05:17:21.630733,TXNREGIME_B_CROSS_PROCESS0000455,vshukla@okhdfc,3840.51,3,5,e_commerce,upi_p2p,fit,0,0,0.0,0,0,0,0,,54.2,0.819,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,311,136
2026-09-17 05:19:35.882831,TXNREGIME_B_CROSS_PROCESS0000403,siyachoudhary@ybl,4350.25,3,5,utility_bill,upi_p2m,fit,0,0,0.0,0,0,0,0,,244.5,0.864,1.0,1431.5,1431.5,1431.5,1.0,31.348971151944443,0.0,0.0,0.0,0.0,0.0,67,75
2026-09-17 05:57:54.523481,TXNREGIME_B_CROSS_PROCESS0001496,sagarchanchal@okicici,922.28,3,5,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,193.4,0.62,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,147,158
2026-09-17 06:27:57.301865,TXNREGIME_B_CROSS_PROCESS0000110,lucky21@okicici,741.49,3,6,e_commerce,upi_p2p,fit,0,0,0.0,0,1,0,0,,46.9,0.82,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,150,25
2026-09-17 07:02:25.898249,TXNREGIME_B_CROSS_PROCESS0000295,vrittimallick@okhdfc,416.12,3,7,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,160.2,0.775,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,231,115
2026-09-17 10:13:01.773997,TXNREGIME_B_CROSS_PROCESS0000545,viswanathanoscar@oksbi,2105.16,3,10,other,upi_p2p,fit,0,0,0.0,0,0,0,0,,159.2,0.555,1.0,149.17,149.17,149.17,1.0,36.40632552583333,0.0,0.0,0.0,0.0,0.0,121,54
2026-09-17 10:39:21.358866,TXNREGIME_B_CROSS_PROCESS0001150,tripathinachiket@okicici,417.66,3,10,groceries,upi_p2p,fit,0,0,0.0,0,0,0,0,,80.7,0.882,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,233,149
2026-09-17 10:41:09.653173,TXNREGIME_B_CROSS_PROCESS0000999,jackkhurana@oksbi,923.57,3,10,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,656.6,0.328,1.0,1016.59,1016.59,1016.59,0.0,18.62504644138889,0.0,1.0,0.0,0.0,0.0,39,66
2026-09-17 11:09:43.934981,TXNREGIME_B_CROSS_PROCESS0000802,noah04@paytm,1755.28,3,11,e_commerce,upi_autopay,fit,0,0,0.0,0,0,0,0,,43.3,0.869,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,182,8
2026-09-17 11:44:49.346248,TXNREGIME_B_CROSS_PROCESS0001006,mannandevansh@oksbi,523.61,3,11,e_commerce,upi_p2m,fit,0,0,0.0,0,0,0,0,,89.2,0.939,2.0,311.065,389.8825,398.64,1.0,13.665146410555556,0.0,1.0,3.0,0.0,1.0,85,7
2026-09-17 12:22:47.105275,TXNREGIME_B_CROSS_PROCESS0000865,simonsankaran@paytm,57.48,3,12,person_to_person,upi_p2p,fit,0,0,0.0,0,0,0,1,8.475482459099144,312.0,0.905,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,175,94
2026-09-17 15:08:21.573509,TXNREGIME_B_CROSS_PROCESS0000176,omkaar75@ybl,118.02,3,15,person_to_person,upi_p2m,fit,0,0,0.0,0,0,0,0,,920.9,0.66,2.0,1409.665,1922.8675,1979.89,1.0,39.650165887777774,0.0,0.0,1.0,0.0,0.0,151,55
2026-09-17 15:26:37.754866,TXNREGIME_B_CROSS_PROCESS0000192,tripathinachiket@okicici,5678.5,3,15,e_commerce,upi_p2p,fit,0,0,0.0,0,0,0,1,1.5885938861275513,73.8,0.934,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,202,149
2026-09-17 18:13:52.633552,TXNREGIME_B_CROSS_PROCESS0001207,yutikasaran@okhdfc,1088.03,3,18,travel,upi_p2m,fit,0,0,0.0,0,0,0,0,,615.8,0.829,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,46,114
2026-09-17 19:24:33.384106,TXNREGIME_B_CROSS_PROCESS0000451,satheleela@okhdfc,5557.83,3,19,person_to_person,upi_p2p,fit,1,0,0.0,0,0,0,0,,594.7,0.673,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,91,19
2026-09-17 20:01:58.109662,TXNREGIME_B_CROSS_PROCESS0000952,goswamihemangini@okhdfc,818.62,3,20,groceries,upi_p2m,fit,0,0,0.0,1,0,0,0,,729.7,0.798,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,194,119
2026-09-17 20:19:20.899135,TXNREGIME_B_CROSS_PROCESS0000807,mohammed68@okhdfc,946.16,3,20,person_to_person,upi_p2m,fit,0,0,0.0,0,0,0,0,,78.8,0.817,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,287,98
2026-09-17 20:22:38.788256,TXNREGIME_B_CROSS_PROCESS0000072,siyachoudhary@ybl,1628.64,3,20,groceries,upi_autopay,fit,0,0,0.0,0,0,0,0,,848.7,0.409,1.0,384.2,384.2,384.2,1.0,47.88265482333333,0.0,0.0,1.0,0.0,0.0,49,75
2026-09-18 00:10:37.845900,TXNREGIME_B_CROSS_PROCESS0001100,abarman@okicici,501.01,4,0,other,upi_p2m,fit,0,0,0.0,0,0,0,0,,758.9,0.879,1.0,222.99,222.99,222.99,1.0,26.486499835833335,0.0,0.0,0.0,0.0,0.0,325,46
2026-09-18 00:53:12.761623,TXNREGIME_B_CROSS_PROCESS0001188,viswanathanoscar@oksbi,559.34,4,0,travel,upi_autopay,fit,0,0,0.0,0,0,0,0,,20.8,0.601,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,211,54
2026-09-18 01:06:18.136293,TXNREGIME_B_CROSS_PROCESS0000871,sai75@okhdfc,1988.49,4,1,groceries,upi_p2p,fit,0,0,0.0,0,0,0,0,,167.1,0.932,2.0,970.08,1011.9390000000001,1016.59,1.0,14.419023088888888,0.0,1.0,0.0,1.0,1.0,39,42
2026-09-18 01:08:15.487855,TXNREGIME_B_CROSS_PROCESS0000224,satheleela@okhdfc,144.72,4,1,food_delivery,upi_p2m,fit,0,0,0.0,0,0,0,0,,372.3,0.794,3.0,979.1166666666668,1865.845,1979.89,2.0,9.998309540555555,0.0,1.0,1.0,0.0,0.0,151,19
2026-09-18 02:33:40.335109,TXNREGIME_B_CROSS_PROCESS0000641,jbhat@okhdfc,848.5,4,2,recharge,upi_p2p,fit,0,0,0.0,0,0,0,0,,3.2,0.23,1.0,3018.69,3018.69,3018.69,1.0,45.159120834444444,0.0,0.0,0.0,0.0,0.0,314,168
2026-09-18 02:41:50.261175,TXNREGIME_B_CROSS_PROCESS0000302,bansalisaac@okhdfc,437.76,4,2,e_commerce,upi_p2p,fit,0,0,0.0,0,0,0,0,,48.2,0.787,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,31,154
2026-09-18 02:49:22.529445,TXNREGIME_B_CROSS_PROCESS0000231,nimratdayal@oksbi,4020.75,4,2,groceries,upi_p2p,fit,0,0,0.0,0,0,0,0,,234.8,0.806,2.0,1933.595,2910.1805,3018.69,1.0,0.2617206488888889,1.0,1.0,0.0,1.0,1.0,314,104
2026-09-18 04:23:06.671361,TXNREGIME_B_CROSS_PROCESS0000578,tripathinachiket@okicici,1123.35,4,4,food_delivery,upi_p2m,fit,0,0,0.0,0,0,0,0,,125.1,0.888,1.0,5678.5,5678.5,5678.5,0.0,12.941365693055555,0.0,1.0,2.0,0.0,1.0,202,149
2026-09-18 04:23:39.821178,TXNREGIME_B_CROSS_PROCESS0000666,mannandevansh@oksbi,407.75,4,4,person_to_person,upi_p2p,fit,0,0,0.0,0,0,0,0,,75.3,0.7,2.0,1636.545,2348.7195,2427.85,1.0,29.922985635555555,0.0,0.0,1.0,1.0,1.0,104,7
2026-09-18 05:58:32.758659,TXNREGIME_B_CROSS_PROCESS0000904,nkothari@okhdfc,769.21,4,5,food_delivery,upi_p2m,fit,0,0,0.0,0,0,0,0,,72.7,0.775,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,87,117
2026-09-18 07:16:16.126224,TXNREGIME_B_CROSS_PROCESS0000916,borderidhi@okhdfc,4935.64,4,7,food_delivery,upi_p2p,fit,0,0,0.0,0,0,0,0,,225.2,0.935,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,307,62
2026-09-18 09:05:15.554827,TXNREGIME_B_CROSS_PROCESS0001120,samuelnayar@ybl,608.76,4,9,utility_bill,upi_p2p,fit,0,0,0.0,0,0,0,0,,21.1,0.532,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,249,20
2026-09-18 09:05:33.855942,TXNREGIME_B_CROSS_PROCESS0000013,lpatla@ybl,1059.54,4,9,person_to_person,upi_p2m,fit,0,0,0.0,0,0,0,0,,51.1,0.939,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,268,26
2026-09-18 10:23:13.409828,TXNREGIME_B_CROSS_PROCESS0001278,mastereesha@oksbi,1737.43,4,10,person_to_person,upi_p2p,fit,0,0,0.0,0,0,0,0,,169.5,0.471,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,112,18
2026-09-18 11:03:52.357513,TXNREGIME_B_CROSS_PROCESS0001388,vrittimallick@okhdfc,5809.19,4,11,e_commerce,upi_p2m,fit,0,0,0.0,0,0,0,0,,830.5,0.889,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,214,115
2026-09-18 11:10:14.812625,TXNREGIME_B_CROSS_PROCESS0001023,pingleviraj@oksbi,258.75,4,11,recharge,upi_p2m,fit,0,0,0.0,0,0,0,0,,187.3,0.991,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,240,17
2026-09-18 11:30:35.958652,TXNREGIME_B_CROSS_PROCESS0000177,liambhargava@okhdfc,1287.3,4,11,e_commerce,upi_p2m,fit,0,0,0.0,0,0,0,0,,28.7,0.879,2.0,1679.97,1686.009,1686.68,1.0,37.533847031111115,0.0,0.0,0.0,0.0,0.0,83,84
2026-09-18 13:53:15.181757,TXNREGIME_B_CROSS_PROCESS0001083,jackkhurana@oksbi,3421.93,4,13,other,upi_p2p,fit,0,0,0.0,0,0,0,0,,433.1,0.859,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,19,66
